index,qid,docid,docno,query,label
16043,q17,22218,24309,straw avoid stains metal replace plastic easy to wash,1
16036,q17,22243,24334,straw avoid stains metal replace plastic easy to wash,1
16049,q17,22244,24335,straw avoid stains metal replace plastic easy to wash,1
16029,q17,22598,24784,straw avoid stains metal replace plastic easy to wash,5
16009,q17,22599,24785,straw avoid stains metal replace plastic easy to wash,5
16041,q17,22602,24788,straw avoid stains metal replace plastic easy to wash,5
16022,q17,22604,24790,straw avoid stains metal replace plastic easy to wash,5
16023,q17,22605,24791,straw avoid stains metal replace plastic easy to wash,5
16007,q17,22606,24792,straw avoid stains metal replace plastic easy to wash,5
16004,q17,22607,24793,straw avoid stains metal replace plastic easy to wash,5
16003,q17,22609,24795,straw avoid stains metal replace plastic easy to wash,5
16034,q17,22611,24797,straw avoid stains metal replace plastic easy to wash,5
16037,q17,22612,24798,straw avoid stains metal replace plastic easy to wash,5
16040,q17,22613,24799,straw avoid stains metal replace plastic easy to wash,5
16015,q17,22616,24802,straw avoid stains metal replace plastic easy to wash,5
16019,q17,22619,24805,straw avoid stains metal replace plastic easy to wash,5
16006,q17,22621,24807,straw avoid stains metal replace plastic easy to wash,5
16047,q17,22809,25008,straw avoid stains metal replace plastic easy to wash,2
16048,q17,22817,25016,straw avoid stains metal replace plastic easy to wash,1
17015,q18,7,7,juice maker blender mixer fruit smoothies,1
17020,q18,1015,1037,juice maker blender mixer fruit smoothies,2
17001,q18,1716,1756,juice maker blender mixer fruit smoothies,5
17009,q18,1720,1760,juice maker blender mixer fruit smoothies,5
17005,q18,2217,2271,juice maker blender mixer fruit smoothies,4
17025,q18,2257,2311,juice maker blender mixer fruit smoothies,4
17008,q18,2340,2394,juice maker blender mixer fruit smoothies,2
17014,q18,2534,2628,juice maker blender mixer fruit smoothies,5
17011,q18,2546,2640,juice maker blender mixer fruit smoothies,5
17019,q18,3069,3221,juice maker blender mixer fruit smoothies,4
17047,q18,3324,3477,juice maker blender mixer fruit smoothies,4
17026,q18,3759,3952,juice maker blender mixer fruit smoothies,4
17033,q18,3760,3953,juice maker blender mixer fruit smoothies,4
17046,q18,3766,3959,juice maker blender mixer fruit smoothies,5
17030,q18,3795,3988,juice maker blender mixer fruit smoothies,1
17008,q18,3935,4138,juice maker blender mixer fruit smoothies,2
17031,q18,3961,4164,juice maker blender mixer fruit smoothies,1
17047,q18,3978,4226,juice maker blender mixer fruit smoothies,5
17035,q18,4590,4914,juice maker blender mixer fruit smoothies,1
17003,q18,5038,5388,juice maker blender mixer fruit smoothies,1
17014,q18,5826,6191,juice maker blender mixer fruit smoothies,4
17042,q18,5828,6193,juice maker blender mixer fruit smoothies,5
17004,q18,5829,6194,juice maker blender mixer fruit smoothies,5
17032,q18,5860,6225,juice maker blender mixer fruit smoothies,1
17018,q18,6130,6495,juice maker blender mixer fruit smoothies,5
17039,q18,6474,6883,juice maker blender mixer fruit smoothies,1
17029,q18,6487,6896,juice maker blender mixer fruit smoothies,5
17026,q18,6502,6911,juice maker blender mixer fruit smoothies,5
17015,q18,6977,7386,juice maker blender mixer fruit smoothies,4
17000,q18,7179,7599,juice maker blender mixer fruit smoothies,1
17034,q18,7305,7725,juice maker blender mixer fruit smoothies,1
17039,q18,7539,7982,juice maker blender mixer fruit smoothies,5
17016,q18,7543,7986,juice maker blender mixer fruit smoothies,5
17023,q18,8275,8776,juice maker blender mixer fruit smoothies,1
17024,q18,8321,8833,juice maker blender mixer fruit smoothies,3
17049,q18,8324,8836,juice maker blender mixer fruit smoothies,3
17019,q18,8327,8839,juice maker blender mixer fruit smoothies,3
17048,q18,8333,8845,juice maker blender mixer fruit smoothies,3
17010,q18,8334,8846,juice maker blender mixer fruit smoothies,3
17047,q18,8339,8851,juice maker blender mixer fruit smoothies,3
17003,q18,8340,8852,juice maker blender mixer fruit smoothies,3
17038,q18,8341,8853,juice maker blender mixer fruit smoothies,3
17009,q18,8345,8857,juice maker blender mixer fruit smoothies,3
17007,q18,8346,8858,juice maker blender mixer fruit smoothies,3
17018,q18,8348,8860,juice maker blender mixer fruit smoothies,3
17040,q18,8350,8862,juice maker blender mixer fruit smoothies,3
17021,q18,8419,8942,juice maker blender mixer fruit smoothies,1
17021,q18,8582,9105,juice maker blender mixer fruit smoothies,4
17020,q18,8591,9114,juice maker blender mixer fruit smoothies,4
17022,q18,8594,9117,juice maker blender mixer fruit smoothies,4
17010,q18,8595,9118,juice maker blender mixer fruit smoothies,4
17027,q18,8596,9119,juice maker blender mixer fruit smoothies,4
17037,q18,8597,9120,juice maker blender mixer fruit smoothies,4
17044,q18,8598,9121,juice maker blender mixer fruit smoothies,5
17002,q18,8599,9122,juice maker blender mixer fruit smoothies,5
17046,q18,8600,9123,juice maker blender mixer fruit smoothies,4
17041,q18,8671,9194,juice maker blender mixer fruit smoothies,2
17041,q18,11124,11896,juice maker blender mixer fruit smoothies,4
17011,q18,11125,11897,juice maker blender mixer fruit smoothies,5
17034,q18,11127,11899,juice maker blender mixer fruit smoothies,5
17045,q18,11128,11900,juice maker blender mixer fruit smoothies,5
17000,q18,11130,11902,juice maker blender mixer fruit smoothies,5
17006,q18,11133,11905,juice maker blender mixer fruit smoothies,5
17040,q18,11364,12137,juice maker blender mixer fruit smoothies,4
17012,q18,11372,12145,juice maker blender mixer fruit smoothies,4
17032,q18,11723,12496,juice maker blender mixer fruit smoothies,4
17049,q18,11730,12503,juice maker blender mixer fruit smoothies,4
17038,q18,11752,12525,juice maker blender mixer fruit smoothies,4
17030,q18,11757,12530,juice maker blender mixer fruit smoothies,1
17002,q18,11767,12540,juice maker blender mixer fruit smoothies,5
17046,q18,11781,12554,juice maker blender mixer fruit smoothies,4
17037,q18,12646,13558,juice maker blender mixer fruit smoothies,3
17017,q18,12650,13562,juice maker blender mixer fruit smoothies,3
17033,q18,12652,13564,juice maker blender mixer fruit smoothies,1
17039,q18,12653,13565,juice maker blender mixer fruit smoothies,1
17012,q18,12909,13822,juice maker blender mixer fruit smoothies,1
17004,q18,12919,13833,juice maker blender mixer fruit smoothies,1
17005,q18,12931,13845,juice maker blender mixer fruit smoothies,1
17013,q18,14200,15230,juice maker blender mixer fruit smoothies,4
17047,q18,14206,15236,juice maker blender mixer fruit smoothies,4
17049,q18,14906,16111,juice maker blender mixer fruit smoothies,1
17024,q18,15066,16271,juice maker blender mixer fruit smoothies,5
17035,q18,15342,16547,juice maker blender mixer fruit smoothies,4
17047,q18,15345,16550,juice maker blender mixer fruit smoothies,5
17027,q18,16879,18207,juice maker blender mixer fruit smoothies,4
17026,q18,16890,18218,juice maker blender mixer fruit smoothies,5
17025,q18,18087,19660,juice maker blender mixer fruit smoothies,5
17022,q18,18336,19910,juice maker blender mixer fruit smoothies,4
17043,q18,18337,19911,juice maker blender mixer fruit smoothies,4
17048,q18,18341,19915,juice maker blender mixer fruit smoothies,5
17032,q18,18344,19918,juice maker blender mixer fruit smoothies,4
17016,q18,18346,19920,juice maker blender mixer fruit smoothies,4
17031,q18,18349,19923,juice maker blender mixer fruit smoothies,4
17028,q18,20232,22127,juice maker blender mixer fruit smoothies,4
17044,q18,20244,22139,juice maker blender mixer fruit smoothies,5
17033,q18,20245,22140,juice maker blender mixer fruit smoothies,5
17043,q18,20592,22514,juice maker blender mixer fruit smoothies,2
17033,q18,20623,22545,juice maker blender mixer fruit smoothies,4
17042,q18,20624,22546,juice maker blender mixer fruit smoothies,5
17023,q18,20631,22553,juice maker blender mixer fruit smoothies,5
17048,q18,20639,22561,juice maker blender mixer fruit smoothies,5
17041,q18,20654,22576,juice maker blender mixer fruit smoothies,4
17013,q18,20761,22699,juice maker blender mixer fruit smoothies,2
17040,q18,20821,22759,juice maker blender mixer fruit smoothies,3
17029,q18,21117,23102,juice maker blender mixer fruit smoothies,2
17043,q18,22192,24254,juice maker blender mixer fruit smoothies,1
17017,q18,22199,24261,juice maker blender mixer fruit smoothies,1
17036,q18,22200,24262,juice maker blender mixer fruit smoothies,1
17038,q18,22202,24264,juice maker blender mixer fruit smoothies,1
17042,q18,22210,24272,juice maker blender mixer fruit smoothies,1
18016,q19,7,7,vacuum strong suction cord retraction quiet small compact,1
18044,q19,1948,1988,vacuum strong suction cord retraction quiet small compact,5
18047,q19,4144,4392,vacuum strong suction cord retraction quiet small compact,1
18049,q19,4720,5055,vacuum strong suction cord retraction quiet small compact,5
18024,q19,4723,5058,vacuum strong suction cord retraction quiet small compact,4
18044,q19,5262,5612,vacuum strong suction cord retraction quiet small compact,4
18048,q19,5771,6136,vacuum strong suction cord retraction quiet small compact,4
18048,q19,5778,6143,vacuum strong suction cord retraction quiet small compact,4
18044,q19,6612,7021,vacuum strong suction cord retraction quiet small compact,4
18040,q19,6618,7027,vacuum strong suction cord retraction quiet small compact,5
18022,q19,6770,7179,vacuum strong suction cord retraction quiet small compact,1
18008,q19,6854,7263,vacuum strong suction cord retraction quiet small compact,4
18026,q19,6856,7265,vacuum strong suction cord retraction quiet small compact,4
18033,q19,6860,7269,vacuum strong suction cord retraction quiet small compact,5
18019,q19,6862,7271,vacuum strong suction cord retraction quiet small compact,5
18043,q19,6878,7287,vacuum strong suction cord retraction quiet small compact,4
18020,q19,6931,7340,vacuum strong suction cord retraction quiet small compact,5
18007,q19,6932,7341,vacuum strong suction cord retraction quiet small compact,5
18049,q19,6935,7344,vacuum strong suction cord retraction quiet small compact,5
18015,q19,7392,7812,vacuum strong suction cord retraction quiet small compact,4
18016,q19,7397,7817,vacuum strong suction cord retraction quiet small compact,5
18017,q19,7398,7818,vacuum strong suction cord retraction quiet small compact,5
18047,q19,7803,8247,vacuum strong suction cord retraction quiet small compact,5
18045,q19,7811,8255,vacuum strong suction cord retraction quiet small compact,5
18025,q19,7812,8256,vacuum strong suction cord retraction quiet small compact,5
18013,q19,7831,8275,vacuum strong suction cord retraction quiet small compact,5
18023,q19,7832,8276,vacuum strong suction cord retraction quiet small compact,5
18025,q19,7839,8283,vacuum strong suction cord retraction quiet small compact,5
18027,q19,8014,8515,vacuum strong suction cord retraction quiet small compact,1
18000,q19,8275,8776,vacuum strong suction cord retraction quiet small compact,4
18020,q19,9672,10209,vacuum strong suction cord retraction quiet small compact,1
18049,q19,10142,10786,vacuum strong suction cord retraction quiet small compact,4
18035,q19,10145,10789,vacuum strong suction cord retraction quiet small compact,4
18045,q19,10640,11328,vacuum strong suction cord retraction quiet small compact,4
18002,q19,10643,11331,vacuum strong suction cord retraction quiet small compact,5
18044,q19,10646,11334,vacuum strong suction cord retraction quiet small compact,5
18001,q19,10650,11338,vacuum strong suction cord retraction quiet small compact,5
18006,q19,10651,11339,vacuum strong suction cord retraction quiet small compact,4
18010,q19,10653,11341,vacuum strong suction cord retraction quiet small compact,4
18012,q19,11354,12127,vacuum strong suction cord retraction quiet small compact,4
18046,q19,11374,12147,vacuum strong suction cord retraction quiet small compact,1
18001,q19,12919,13833,vacuum strong suction cord retraction quiet small compact,1
18010,q19,12925,13839,vacuum strong suction cord retraction quiet small compact,1
18002,q19,12931,13845,vacuum strong suction cord retraction quiet small compact,1
18004,q19,13048,13962,vacuum strong suction cord retraction quiet small compact,5
18039,q19,13063,13977,vacuum strong suction cord retraction quiet small compact,5
18007,q19,13075,13989,vacuum strong suction cord retraction quiet small compact,5
18011,q19,13568,14545,vacuum strong suction cord retraction quiet small compact,4
18035,q19,14072,15102,vacuum strong suction cord retraction quiet small compact,5
18040,q19,14089,15119,vacuum strong suction cord retraction quiet small compact,4
18034,q19,14487,15561,vacuum strong suction cord retraction quiet small compact,4
18004,q19,14489,15563,vacuum strong suction cord retraction quiet small compact,5
18042,q19,14691,15765,vacuum strong suction cord retraction quiet small compact,5
18021,q19,14736,15941,vacuum strong suction cord retraction quiet small compact,4
18032,q19,14787,15992,vacuum strong suction cord retraction quiet small compact,5
18018,q19,14790,15995,vacuum strong suction cord retraction quiet small compact,4
18008,q19,14798,16003,vacuum strong suction cord retraction quiet small compact,5
18019,q19,14966,16171,vacuum strong suction cord retraction quiet small compact,4
18029,q19,14970,16175,vacuum strong suction cord retraction quiet small compact,5
18041,q19,15255,16460,vacuum strong suction cord retraction quiet small compact,5
18029,q19,15428,16657,vacuum strong suction cord retraction quiet small compact,4
18039,q19,15430,16659,vacuum strong suction cord retraction quiet small compact,5
18031,q19,15439,16668,vacuum strong suction cord retraction quiet small compact,5
18038,q19,15896,17145,vacuum strong suction cord retraction quiet small compact,1
18037,q19,15897,17146,vacuum strong suction cord retraction quiet small compact,1
18048,q19,16476,17804,vacuum strong suction cord retraction quiet small compact,4
18024,q19,17156,18484,vacuum strong suction cord retraction quiet small compact,5
18047,q19,17160,18488,vacuum strong suction cord retraction quiet small compact,5
18042,q19,17168,18496,vacuum strong suction cord retraction quiet small compact,5
18000,q19,17265,18608,vacuum strong suction cord retraction quiet small compact,4
18014,q19,17269,18612,vacuum strong suction cord retraction quiet small compact,5
18028,q19,17284,18627,vacuum strong suction cord retraction quiet small compact,5
18038,q19,17290,18633,vacuum strong suction cord retraction quiet small compact,5
18005,q19,17529,18991,vacuum strong suction cord retraction quiet small compact,4
18030,q19,17557,19019,vacuum strong suction cord retraction quiet small compact,5
18036,q19,17562,19024,vacuum strong suction cord retraction quiet small compact,5
18038,q19,17566,19028,vacuum strong suction cord retraction quiet small compact,4
18049,q19,17909,19454,vacuum strong suction cord retraction quiet small compact,4
18018,q19,17914,19459,vacuum strong suction cord retraction quiet small compact,5
18048,q19,17926,19471,vacuum strong suction cord retraction quiet small compact,4
18033,q19,17928,19473,vacuum strong suction cord retraction quiet small compact,5
18011,q19,17947,19492,vacuum strong suction cord retraction quiet small compact,5
18005,q19,17948,19493,vacuum strong suction cord retraction quiet small compact,5
18037,q19,17956,19501,vacuum strong suction cord retraction quiet small compact,5
18043,q19,17973,19518,vacuum strong suction cord retraction quiet small compact,5
18031,q19,17977,19522,vacuum strong suction cord retraction quiet small compact,5
18030,q19,17982,19527,vacuum strong suction cord retraction quiet small compact,5
18034,q19,18468,20058,vacuum strong suction cord retraction quiet small compact,4
18046,q19,18469,20059,vacuum strong suction cord retraction quiet small compact,5
18047,q19,18474,20064,vacuum strong suction cord retraction quiet small compact,5
18026,q19,18896,20486,vacuum strong suction cord retraction quiet small compact,1
18009,q19,19767,21569,vacuum strong suction cord retraction quiet small compact,4
18041,q19,20681,22603,vacuum strong suction cord retraction quiet small compact,5
18023,q19,20682,22604,vacuum strong suction cord retraction quiet small compact,5
18006,q19,20699,22621,vacuum strong suction cord retraction quiet small compact,5
18036,q19,20701,22623,vacuum strong suction cord retraction quiet small compact,5
18014,q19,20790,22728,vacuum strong suction cord retraction quiet small compact,5
18043,q19,20793,22731,vacuum strong suction cord retraction quiet small compact,5
18003,q19,21337,23359,vacuum strong suction cord retraction quiet small compact,4
18015,q19,21369,23391,vacuum strong suction cord retraction quiet small compact,4
18049,q19,21372,23394,vacuum strong suction cord retraction quiet small compact,4
18021,q19,21383,23405,vacuum strong suction cord retraction quiet small compact,5
18012,q19,21386,23408,vacuum strong suction cord retraction quiet small compact,4
18022,q19,21402,23424,vacuum strong suction cord retraction quiet small compact,5
18003,q19,21439,23461,vacuum strong suction cord retraction quiet small compact,5
18028,q19,21588,23626,vacuum strong suction cord retraction quiet small compact,4
18032,q19,21604,23642,vacuum strong suction cord retraction quiet small compact,4
18039,q19,21671,23709,vacuum strong suction cord retraction quiet small compact,5
18022,q19,22319,24428,vacuum strong suction cord retraction quiet small compact,5
18017,q19,22320,24429,vacuum strong suction cord retraction quiet small compact,5
19039,q20,744,756,muffin maker baking pan cup reusable ,1
19002,q20,1015,1037,muffin maker baking pan cup reusable ,1
19023,q20,1016,1038,muffin maker baking pan cup reusable ,1
19045,q20,1274,1312,muffin maker baking pan cup reusable ,3
19049,q20,1988,2028,muffin maker baking pan cup reusable ,5
19024,q20,1991,2031,muffin maker baking pan cup reusable ,5
19030,q20,3157,3309,muffin maker baking pan cup reusable ,3
19009,q20,3550,3718,muffin maker baking pan cup reusable ,3
19031,q20,3653,3846,muffin maker baking pan cup reusable ,2
19006,q20,3956,4159,muffin maker baking pan cup reusable ,3
19043,q20,3957,4160,muffin maker baking pan cup reusable ,4
19020,q20,3961,4164,muffin maker baking pan cup reusable ,3
19026,q20,4469,4774,muffin maker baking pan cup reusable ,4
19008,q20,4471,4776,muffin maker baking pan cup reusable ,2
19017,q20,4497,4802,muffin maker baking pan cup reusable ,3
19040,q20,5045,5395,muffin maker baking pan cup reusable ,1
19048,q20,5387,5737,muffin maker baking pan cup reusable ,5
19038,q20,5388,5738,muffin maker baking pan cup reusable ,4
19026,q20,5389,5739,muffin maker baking pan cup reusable ,5
19047,q20,5393,5743,muffin maker baking pan cup reusable ,5
19043,q20,5396,5746,muffin maker baking pan cup reusable ,5
19027,q20,5403,5753,muffin maker baking pan cup reusable ,5
19021,q20,5407,5757,muffin maker baking pan cup reusable ,5
19016,q20,5428,5778,muffin maker baking pan cup reusable ,5
19030,q20,5429,5779,muffin maker baking pan cup reusable ,5
19046,q20,5439,5789,muffin maker baking pan cup reusable ,5
19031,q20,5448,5798,muffin maker baking pan cup reusable ,5
19037,q20,5450,5800,muffin maker baking pan cup reusable ,5
19047,q20,5473,5823,muffin maker baking pan cup reusable ,5
19008,q20,5661,6011,muffin maker baking pan cup reusable ,5
19004,q20,5667,6017,muffin maker baking pan cup reusable ,5
19018,q20,5669,6019,muffin maker baking pan cup reusable ,5
19001,q20,5676,6026,muffin maker baking pan cup reusable ,5
19006,q20,5680,6030,muffin maker baking pan cup reusable ,5
19011,q20,5682,6032,muffin maker baking pan cup reusable ,5
19009,q20,5686,6036,muffin maker baking pan cup reusable ,5
19025,q20,5688,6038,muffin maker baking pan cup reusable ,5
19007,q20,5693,6043,muffin maker baking pan cup reusable ,5
19014,q20,5696,6046,muffin maker baking pan cup reusable ,5
19035,q20,5700,6050,muffin maker baking pan cup reusable ,5
19003,q20,5702,6052,muffin maker baking pan cup reusable ,5
19023,q20,5704,6054,muffin maker baking pan cup reusable ,5
19000,q20,5706,6056,muffin maker baking pan cup reusable ,5
19048,q20,5714,6064,muffin maker baking pan cup reusable ,5
19010,q20,5716,6066,muffin maker baking pan cup reusable ,5
19048,q20,5724,6074,muffin maker baking pan cup reusable ,5
19010,q20,5837,6202,muffin maker baking pan cup reusable ,3
19005,q20,5860,6225,muffin maker baking pan cup reusable ,2
19034,q20,5861,6226,muffin maker baking pan cup reusable ,3
19029,q20,6549,6958,muffin maker baking pan cup reusable ,4
19041,q20,6577,6986,muffin maker baking pan cup reusable ,5
19038,q20,6636,7045,muffin maker baking pan cup reusable ,1
19033,q20,6688,7097,muffin maker baking pan cup reusable ,1
19013,q20,7178,7598,muffin maker baking pan cup reusable ,1
19014,q20,7179,7599,muffin maker baking pan cup reusable ,1
19048,q20,7642,8085,muffin maker baking pan cup reusable ,1
19041,q20,8275,8776,muffin maker baking pan cup reusable ,1
19016,q20,8293,8805,muffin maker baking pan cup reusable ,1
19035,q20,8419,8942,muffin maker baking pan cup reusable ,1
19030,q20,8705,9228,muffin maker baking pan cup reusable ,5
19019,q20,8718,9241,muffin maker baking pan cup reusable ,4
19032,q20,9672,10209,muffin maker baking pan cup reusable ,1
19028,q20,9859,10503,muffin maker baking pan cup reusable ,2
19003,q20,10732,11438,muffin maker baking pan cup reusable ,1
19022,q20,11567,12340,muffin maker baking pan cup reusable ,1
19004,q20,12088,12914,muffin maker baking pan cup reusable ,1
19044,q20,12896,13809,muffin maker baking pan cup reusable ,1
19025,q20,12909,13822,muffin maker baking pan cup reusable ,1
19000,q20,12919,13833,muffin maker baking pan cup reusable ,1
19019,q20,12924,13838,muffin maker baking pan cup reusable ,1
19018,q20,12925,13839,muffin maker baking pan cup reusable ,1
19001,q20,12931,13845,muffin maker baking pan cup reusable ,1
19036,q20,13048,13962,muffin maker baking pan cup reusable ,1
19013,q20,13472,14449,muffin maker baking pan cup reusable ,5
19020,q20,13476,14453,muffin maker baking pan cup reusable ,5
19042,q20,13479,14456,muffin maker baking pan cup reusable ,5
19046,q20,13482,14459,muffin maker baking pan cup reusable ,5
19012,q20,13483,14460,muffin maker baking pan cup reusable ,5
19002,q20,13500,14477,muffin maker baking pan cup reusable ,5
19049,q20,13505,14482,muffin maker baking pan cup reusable ,5
19029,q20,13625,14602,muffin maker baking pan cup reusable ,1
19011,q20,14906,16111,muffin maker baking pan cup reusable ,1
19007,q20,17247,18575,muffin maker baking pan cup reusable ,3
19012,q20,17257,18585,muffin maker baking pan cup reusable ,3
19046,q20,18106,19679,muffin maker baking pan cup reusable ,1
19015,q20,19116,20764,muffin maker baking pan cup reusable ,1
19042,q20,19193,20841,muffin maker baking pan cup reusable ,1
19024,q20,19222,20870,muffin maker baking pan cup reusable ,1
19045,q20,19597,21363,muffin maker baking pan cup reusable ,1
19015,q20,19618,21410,muffin maker baking pan cup reusable ,1
19042,q20,19625,21417,muffin maker baking pan cup reusable ,1
19027,q20,19628,21420,muffin maker baking pan cup reusable ,1
19033,q20,19639,21431,muffin maker baking pan cup reusable ,1
19044,q20,19660,21452,muffin maker baking pan cup reusable ,1
19040,q20,19662,21454,muffin maker baking pan cup reusable ,1
19034,q20,22263,24372,muffin maker baking pan cup reusable ,4
19046,q20,22265,24374,muffin maker baking pan cup reusable ,5
19022,q20,22273,24382,muffin maker baking pan cup reusable ,5
19049,q20,22276,24385,muffin maker baking pan cup reusable ,5
19036,q20,22397,24506,muffin maker baking pan cup reusable ,5
19037,q20,22416,24525,muffin maker baking pan cup reusable ,5
19039,q20,22419,24528,muffin maker baking pan cup reusable ,5
19028,q20,22422,24531,muffin maker baking pan cup reusable ,5
19017,q20,22423,24532,muffin maker baking pan cup reusable ,5
19032,q20,22786,24985,muffin maker baking pan cup reusable ,1
19005,q20,22799,24998,muffin maker baking pan cup reusable ,1
19049,q20,22994,25332,muffin maker baking pan cup reusable ,1
